"perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool","perc_households_NG","perc_households_P","perc_households_HO","perc_households_ElecRes","perc_households_wood","perc_positiveNB_cool","perc_positivePrivate_cool","perc_positiveNB_nocool","perc_positivePrivate_nocool","NAME","FIPS","x","y"
0.945,0.467,0,0,1,1,0.98,0.935,1,1,0.877,0.877,1,1,1,1,1,1,1,1,0.713420110728313,0.0765714438918455,0.02147539445286,0.150837165033446,0.0167030845744467,0.939769092590855,0.598754279662721,0.26141418555706,0.257968470581927,"Outagamie County",55087,-88.34044889,44.29579753
0.002,0,0,0,1,1,0.891,0.876,0.944,0.894,0.782,0.359,1,1,1,1,1,1,1,1,0.775924685761385,0.0299299402431486,0.0158922316093138,0.15697764269524,0.00709612610756233,0.210557825056666,0.208211364104678,0.203169070677931,0.195997707603544,"Racine County",55101,-88.06128362,42.74756554
0.677,0.16,0,0,1,1,0.94,0.908,1,1,0.888,0.879,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.806881163708087,0.522633136094675,0.42050164365549,0.414002876397107,"Columbia County",55021,-89.29665703,43.52219128
0.39,0.061,0,0,1,1,0.904,0.887,1,0.999,0.884,0.814,1,1,1,1,1,1,1,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.712375979112272,0.564429542313009,0.507044847181693,0.499480609737368,"Chippewa County",55017,-90.96607645,45.27756828
0.137,0.009,0,0,1,1,0.905,0.895,1,0.964,0.886,0.744,1,1,1,1,1,1,1,1,0.588359920239282,0.212612163509472,0.0125872382851446,0.0980807577268195,0.077642073778664,0.481527542372881,0.405764332003988,0.379289132602193,0.375375623130608,"Green Lake County",55047,-89.0417847,43.84999714
0.339,0.059,0,0,1,1,0.89,0.879,1,0.988,0.873,0.775,1,1,1,1,1,1,1,1,0.503417606851684,0.199538828954953,0.0457053446430042,0.143786543687721,0.0866342748908836,0.646323560899284,0.504818166845096,0.447911142221856,0.441237091328337,"Trempealeau County",55121,-91.19078683,44.58118245
0.017,0.003,0,0,1,1,0.878,0.845,0.967,0.9,0.632,0.254,1,1,1,1,1,1,1,0.981,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.673596878854507,0.667499973186035,0.610553332975814,0.586123612377326,"Polk County",55095,-92.46710062,45.22225907
0.005,0.001,0,0,1,1,0.88,0.841,0.957,0.895,0.607,0.194,1,1,1,1,1,1,1,0.999,0.370184696569921,0.380079155672823,0.0261213720316623,0.0683377308707124,0.142480211081794,0.61774617414248,0.614645910290238,0.56114327176781,0.535389577836412,"Richland County",55103,-90.66062108,43.28436883
0.144,0.008,0,0,1,1,0.895,0.893,0.999,0.948,0.831,0.508,1,1,1,1,1,1,1,1,0.505938608668826,0.226901126021903,0.014807959278112,0.111522443313281,0.1139904365263,0.540062316828629,0.470499460126485,0.440894801789295,0.435658028690421,"Ashland County",55003,-90.68019799,46.79412665
0.553,0.099,0,0,1,1,0.914,0.889,1,1,0.888,0.826,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.755994218624922,0.532648670283732,0.456901627679445,0.448281908743218,"Waupaca County",55135,-88.75052618,44.61000126
0.543,0.111,0,0,1,1,0.916,0.885,1,1,0.885,0.84,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.751074713154852,0.538552076847816,0.457386240327315,0.447518678288713,"Waupaca County",55135,-88.74610887,44.63044877
0.002,0,0,0,1,1,0.856,0.804,0.92,0.885,0.505,0.167,1,1,1,1,1,1,1,0.98,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.482869518811705,0.48098439028729,0.430745663968692,0.406073156630792,"Waupaca County",55135,-89.16310223,44.45529472
0.201,0.028,0,0,1,1,0.877,0.855,1,0.967,0.605,0.224,1,1,1,1,1,1,0.999,0.944,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.706145653585676,0.64539419241117,0.582106874478152,0.560477873643195,"Juneau County",55057,-90.28192483,43.66130121
0.003,0.001,0,0,1,1,0.896,0.875,0.959,0.897,0.78,0.33,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.253100305733551,0.250727729614273,0.238808309251581,0.23032646479876,"Sheboygan County",55117,-87.94090316,43.6165341
0.234,0.017,0,0,1,1,0.905,0.882,1,0.987,0.882,0.845,1,1,1,1,1,1,1,1,0.733823344641287,0.091133727017632,0.0145956359676676,0.127088830255057,0.0186790635339448,0.423211919420363,0.263782510365624,0.241117267663442,0.238481153411233,"Sheboygan County",55117,-87.77560197,43.78207436
0.944,0.538,0,0,1,1,0.984,0.946,1,1,0.873,0.873,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.946424854368932,0.667970847308032,0.297324814651368,0.295270701676964,"Dane County",55025,-89.23718791,43.17939468
0.233,0.03,0,0,1,1,0.899,0.89,1,0.976,0.878,0.73,1,1,1,1,1,1,1,1,0.249478652178685,0.531774777741192,0.0111952584787619,0.0894523103940292,0.10097684118099,0.791527713752607,0.740614861156843,0.678324113708704,0.671881242454176,"Adams County",55001,-89.63764032,44.22615905
0.848,0.343,0,0,1,1,0.926,0.881,1,1,0.873,0.86,1,1,1,1,1,1,1,1,0.395750332005312,0.293050022133687,0.101962520289214,0.0991589198760514,0.0938468348826915,0.923614578722148,0.723760661059466,0.553383355467021,0.538870591707245,"Lafayette County",55065,-90.23758642,42.57331062
0.017,0,0,0,1,1,0.902,0.897,0.983,0.918,0.831,0.475,1,1,1,1,1,1,1,1,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.708531180044771,0.700318516149664,0.657799808122801,0.636292932523185,"Pepin County",55091,-92.00226847,44.62808901
0.095,0.005,0,0,1,1,0.884,0.874,0.997,0.932,0.771,0.426,1,1,1,1,1,1,1,1,0.623352799094995,0.145718042009356,0.0364447977497172,0.126608982786559,0.0559818998991042,0.423862903965512,0.365392240193231,0.339504570886966,0.32547393524322,"Wood County",55141,-89.97454616,44.48637322
0.202,0.028,0,0,1,1,0.892,0.889,1,0.976,0.838,0.523,1,1,1,1,1,1,1,1,0.623352799094995,0.145718042009356,0.0364447977497172,0.126608982786559,0.0559818998991042,0.490670987861926,0.381332925673403,0.343112116672272,0.331194851255083,"Wood County",55141,-89.73470787,44.2913077
0.012,0.001,0,0,1,1,0.871,0.863,0.978,0.887,0.746,0.369,1,1,1,1,1,1,1,1,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.366423492777441,0.358609289853819,0.334973560533979,0.329607156243693,"St. Croix County",55109,-92.53139645,44.9856039
0.265,0.025,0,0,1,1,0.898,0.88,1,0.99,0.88,0.826,1,1,1,1,1,1,1,1,0.588359920239282,0.212612163509472,0.0125872382851446,0.0980807577268195,0.077642073778664,0.55683761216351,0.41550535892323,0.377725324027916,0.373218594217348,"Green Lake County",55047,-89.12897223,43.86964332
0.959,0.674,0,0,1,1,0.92,0.904,1,1,0.899,0.79,1,1,1,1,1,1,1,1,0.45744085474434,0.214398371915543,0.0692953446960061,0.161332994149071,0.082065632154668,0.965778122615111,0.835407479012974,0.502941643347749,0.491958076825235,"Grant County",55043,-90.69687473,43.13609052
0.234,0.032,0,0,1,1,0.896,0.871,1,0.978,0.87,0.833,1,1,1,1,1,1,1,1,0.617524165887122,0.0614697016942106,0.0162768942937325,0.275335204240723,0.0189585282195198,0.516540983265773,0.391443010082112,0.363531483213803,0.36139249558258,"La Crosse County",55063,-91.00290528,43.88352841
0.258,0.037,0,0,1,1,0.946,0.913,1,0.987,0.903,0.894,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.531198503156512,0.397182677750164,0.364415431199474,0.35912740309081,"Dodge County",55027,-88.9230246,43.31191933
0.252,0.029,0,0,1,1,0.925,0.877,1,0.988,0.866,0.861,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.527568886222755,0.392368183506156,0.360268660553604,0.352779215585454,"Dodge County",55027,-88.88562598,43.42072693
0.002,0.002,0,0,1,1,0.863,0.829,0.911,0.885,0.503,0.162,1,1,1,1,1,1,0.871,0.791,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.577425888031901,0.576825646676111,0.512778477359778,0.487275250537804,"Barron County",55005,-92.12098623,45.21664329
0.15,0.02,0,0,1,1,0.902,0.891,1,0.961,0.823,0.494,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.598893203883495,0.539636282940361,0.503261026352289,0.490370596393897,"Monroe County",55081,-90.83665676,44.12220979
0.283,0.033,0,0,1,1,0.902,0.901,1,0.98,0.879,0.632,1,1,1,1,1,1,1,1,0.512055624088819,0.19834772531868,0.0240738663975179,0.188030354005458,0.0657545512317297,0.621118238570521,0.492622855220366,0.453855482038055,0.447710889312549,"Sauk County",55111,-89.75614135,43.50201289
0.003,0,0,0,1,1,0.889,0.867,0.939,0.893,0.755,0.295,1,1,1,1,1,1,1,1,0.760631532378477,0.041917823370016,0.0202400044240447,0.157495990709506,0.00638721451086656,0.227088287341702,0.223875352541061,0.216429353536471,0.20619675938727,"Ozaukee County",55089,-87.95080032,43.38437657
0.044,0.002,0,0,1,1,0.867,0.828,0.991,0.916,0.53,0.169,1,1,1,1,1,1,1,0.981,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.55141672010727,0.529140675100566,0.472119570920539,0.441738821197458,"Shawano County",55115,-88.76619729,44.84412621
0.072,0.006,0,0,1,1,0.878,0.869,0.992,0.914,0.789,0.434,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.535877663821163,0.502746668304367,0.458421114045323,0.446504759565191,"Oconto County",55083,-88.14584606,44.87615551
0.006,0,0,0,1,1,0.877,0.855,0.934,0.887,0.654,0.271,1,1,1,1,1,1,0.997,0.951,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.579564510205152,0.576067999370376,0.531522063067317,0.511767301537331,"Barron County",55005,-91.91001551,45.38923485
0.326,0.06,0,0,1,1,0.899,0.894,1,0.99,0.888,0.739,1,1,1,1,1,1,1,1,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.494903208944388,0.300885436329316,0.242999680557572,0.239568665601859,"Manitowoc County",55071,-87.90957249,44.08111601
0.004,0,0,0,1,1,0.884,0.844,0.95,0.901,0.527,0.161,1,1,1,1,1,1,1,0.962,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.25932098155946,0.255477072745753,0.234337476404821,0.22125636706839,"Manitowoc County",55071,-87.7839322,43.92650035
0.186,0.016,0,0,1,1,0.894,0.891,0.999,0.975,0.869,0.604,1,1,1,1,1,1,1,1,0.728677217946856,0.121097720342675,0.0189632641208073,0.08317119210106,0.0341222593291709,0.392869435167707,0.268539189777842,0.242033889937564,0.236645331784522,"Manitowoc County",55071,-87.81618181,43.89591318
0.002,0,0,0,1,1,0.866,0.829,0.928,0.888,0.49,0.141,1,1,1,1,1,1,1,0.96,0.703889608848814,0.0729552631098618,0.0240933068063592,0.170095095551865,0.0180699801047694,0.284886706700495,0.282515195210543,0.26315005384489,0.251319345830215,"Washington County",55131,-88.13481005,43.36760518
0.257,0.037,0,0,1,1,0.916,0.893,1,0.972,0.891,0.847,1,1,1,1,1,1,1,1,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.557033688433868,0.431129842280022,0.395043407581627,0.390633508577753,"Portage County",55097,-89.54625126,44.45783708
0.118,0.011,0,0,1,1,0.896,0.88,0.998,0.947,0.879,0.754,1,1,1,1,1,1,1,1,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.477707318760376,0.415943449086884,0.391580208909795,0.387177158273381,"Portage County",55097,-89.35140207,44.46113025
0.544,0.119,0,0,1,1,0.909,0.902,1,1,0.899,0.806,1,1,1,1,1,1,1,1,0.512055624088819,0.19834772531868,0.0240738663975179,0.188030354005458,0.0657545512317297,0.754764756457703,0.537141116219954,0.455725393443236,0.452098089791036,"Sauk County",55111,-90.10199679,43.59036191
0.245,0.028,0,0,1,1,0.926,0.911,1,0.984,0.91,0.854,1,1,1,1,1,1,1,1,0.355754981063725,0.321422690597728,0.0433064383336078,0.0949283714803227,0.168779845216532,0.715597315988803,0.637705582084637,0.600754487073934,0.593507986168286,"Vernon County",55123,-90.32235061,43.7012542
0.24,0.026,0,0,1,1,0.923,0.888,1,0.981,0.885,0.867,1,1,1,1,1,1,1,1,0.401373895976448,0.370461236506379,0.0191364082433759,0.0426889106967615,0.154072620215898,0.682688910696762,0.596431305201178,0.555632973503435,0.542322374877331,"Florence County",55037,-88.41648094,45.79504355
0.001,0,0,0,1,1,0.871,0.85,0.92,0.88,0.678,0.263,1,1,1,1,1,1,1,0.989,0.401373895976448,0.370461236506379,0.0191364082433759,0.0426889106967615,0.154072620215898,0.58522963689892,0.584062806673209,0.532407752698724,0.514991658488714,"Florence County",55037,-88.19130148,45.778535
0.11,0.007,0,0,1,1,0.862,0.826,0.998,0.94,0.523,0.162,1,1,1,1,1,1,1,0.932,0.45744085474434,0.214398371915543,0.0692953446960061,0.161332994149071,0.082065632154668,0.577272246247774,0.526136708216739,0.464451488170949,0.426137064360214,"Grant County",55043,-90.44844655,42.97753503
0.004,0,0,0,1,1,0.893,0.881,0.934,0.897,0.764,0.317,1,1,1,1,1,1,1,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.271764322590346,0.267911433010877,0.254238033181294,0.241161245050373,"Calumet County",55015,-88.30922156,44.2059266
0.651,0.179,0,0,1,1,0.89,0.881,1,1,0.814,0.484,1,1,1,1,1,1,1,0.991,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.862449577882921,0.698504128397811,0.591282493737824,0.580351238519343,"Juneau County",55057,-89.79503376,43.64875537
0.002,0.001,0,0,1,1,0.846,0.806,0.906,0.882,0.468,0.149,1,1,1,1,1,1,0.961,0.841,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.70020402942117,0.698611128877518,0.611357211384714,0.563289414774544,"Pepin County",55091,-91.73757359,44.6321814
0.051,0.003,0,0,1,1,0.903,0.902,0.996,0.936,0.875,0.651,1,1,1,1,1,1,1,1,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.71852094659418,0.702126958746402,0.66060505276623,0.647898944675408,"Pepin County",55091,-91.73757359,44.6321814
0.004,0,0,0,1,1,0.876,0.832,0.938,0.9,0.514,0.153,1,1,1,1,1,1,1,0.994,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.304673421524595,0.301488419148643,0.28687401321336,0.278940018701044,"Rock County",55105,-88.91469301,42.83252199
0.128,0.019,0,0,1,1,0.896,0.895,1,0.964,0.873,0.565,1,1,1,1,1,1,1,1,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.390270429357573,0.315245688796235,0.292724558149516,0.289017428759753,"Rock County",55105,-89.02999003,42.67579947
0.543,0.114,0,0,1,1,0.946,0.904,1,0.999,0.889,0.887,1,1,1,1,1,1,1,1,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.686801169730246,0.419404774409167,0.337386249701599,0.33151043208403,"Fond du Lac County",55039,-88.16477075,43.66839807
0.214,0.027,0,0,1,1,0.883,0.878,1,0.973,0.844,0.547,1,1,1,1,1,1,1,1,0.533155534004122,0.242332403927749,0.0515213965329131,0.0894653897442114,0.0613407685780095,0.558755243059765,0.457664080494605,0.408269729664202,0.391756212874288,"Kewaunee County",55061,-87.61690386,44.51553884
0.593,0.139,0,0,1,1,0.905,0.873,1,1,0.87,0.832,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.857399688958009,0.713167587279455,0.627343808655548,0.61345192256127,"Polk County",55095,-92.46836221,45.70579021
0.609,0.155,0,0,1,1,0.909,0.879,1,1,0.878,0.85,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.86248275862069,0.718250656942136,0.629160293881053,0.616324341717166,"Polk County",55095,-92.48019188,45.55380423
0.001,0,0,0,1,1,0.651,0.493,0.921,0.896,0.156,0.112,1,1,1,1,1,1,0.803,0.498,0.501797483523068,0.228879568603954,0.0173756740563211,0.101108448172558,0.144098262432594,0.490591072498502,0.489654883163571,0.368530557219892,0.287653085680048,"Crawford County",55023,-91.12002814,43.03937763
0.364,0.063,0,0,1,1,0.902,0.897,1,0.993,0.893,0.772,1,1,1,1,1,1,1,1,0.347142635899024,0.308115223788137,0.0545144804088586,0.104847452377265,0.1610655102989,0.754902586340406,0.650031051571937,0.592514325538176,0.584377497289763,"Clark County",55019,-90.40172589,44.60797529
0.266,0.034,0,0,1,1,0.912,0.882,1,0.984,0.88,0.841,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.481420379523389,0.32220360988526,0.293476646072374,0.291610754633716,"Dane County",55025,-89.67432907,43.15524803
0.3,0.042,0,0,1,1,0.904,0.882,1,0.987,0.88,0.85,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.50473918799647,0.327709174757282,0.293044201235658,0.291667113857017,"Dane County",55025,-89.78055324,43.10035691
1,0.99,0,0,1,1,0.987,0.949,1,1,0.888,0.887,1,1,1,1,1,1,1,1,0.623352799094995,0.145718042009356,0.0364447977497172,0.126608982786559,0.0559818998991042,0.988106521539732,0.981872993548782,0.358777570550647,0.353203840156541,"Wood County",55141,-90.14031666,44.59134551
0.141,0.012,0,0,1,1,0.873,0.872,1,0.94,0.849,0.622,1,1,1,1,1,1,1,1,0.249478652178685,0.531774777741192,0.0111952584787619,0.0894523103940292,0.10097684118099,0.768575677752168,0.735721216112392,0.664173306991549,0.661100208539129,"Adams County",55001,-89.62913062,44.20616319
0.005,0.001,0,0,1,1,0.851,0.803,0.921,0.883,0.475,0.166,1,1,1,1,1,1,0.999,0.946,0.653093046268254,0.118204443911362,0.0185912621068098,0.167771147560646,0.0315451737683289,0.33790878287205,0.334589942726918,0.30870760742451,0.295617199916039,"Jefferson County",55055,-88.65490594,43.02014356
0.11,0.008,0,0,1,1,0.885,0.882,0.998,0.943,0.85,0.581,1,1,1,1,1,1,1,1,0.653093046268254,0.118204443911362,0.0185912621068098,0.167771147560646,0.0315451737683289,0.407915079912441,0.340277069777205,0.319729826981319,0.314374164142853,"Jefferson County",55055,-88.98429448,42.96952461
0.297,0.042,0,0,1,1,0.894,0.889,1,0.986,0.844,0.576,1,1,1,1,1,1,1,1,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.795260212036171,0.72447739320237,0.661792952915497,0.64944153414406,"Rusk County",55107,-90.85093959,45.49335669
0.187,0.017,0,0,1,1,0.9,0.894,1,0.974,0.874,0.69,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.590330221703617,0.509472148866916,0.467503408462814,0.46090794079715,"Oconto County",55083,-88.62030145,45.14100591
0.001,0.001,0,0,1,1,0.645,0.452,0.906,0.888,0.151,0.105,1,1,1,1,1,1,0.529,0.253,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.719645135103792,0.718695349646295,0.466907456801577,0.345347790792068,"Taylor County",55119,-90.18137757,45.3278956
0.026,0.001,0,0,1,1,0.828,0.733,0.977,0.905,0.32,0.123,1,1,1,1,1,1,0.932,0.703,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.784192068921829,0.778145698720385,0.666501963765362,0.584594070695553,"Sawyer County",55113,-90.68956713,45.82904056
0.196,0.025,0,0,1,1,0.891,0.89,1,0.977,0.883,0.698,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.580367873343414,0.495652094636663,0.450311482700347,0.445266921640132,"Waupaca County",55135,-89.16695336,44.27726791
0.24,0.029,0,0,1,1,0.923,0.917,1,0.989,0.91,0.693,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.602013697411723,0.497928889086543,0.459996486702837,0.452723294494352,"Waupaca County",55135,-89.20902622,44.27238548
0.605,0.127,0,0,1,1,0.942,0.924,1,1,0.921,0.903,1,1,1,1,1,1,1,1,0.703889608848814,0.0729552631098618,0.0240933068063592,0.170095095551865,0.0180699801047694,0.711066858926388,0.374607625896654,0.279078869074781,0.277331994816289,"Washington County",55131,-88.38898438,43.32793176
0.685,0.19,0,0,1,1,0.947,0.905,1,1,0.892,0.884,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.811279585798817,0.539127218934911,0.421965483234714,0.413515121630506,"Columbia County",55021,-89.75799193,43.62362866
0.999,0.937,0,0,1,1,0.939,0.913,1,1,0.91,0.877,1,1,1,1,1,1,1,1,0.45744085474434,0.214398371915543,0.0692953446960061,0.161332994149071,0.082065632154668,0.984075756804884,0.955714423810735,0.5077774612058,0.499916357161028,"Grant County",55043,-90.6321257,42.97613867
0.231,0.033,0,0,1,1,0.893,0.87,1,0.968,0.705,0.298,1,1,1,1,1,1,1,0.936,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.785152499130233,0.731340600719007,0.669825118868143,0.628643395569987,"Taylor County",55119,-90.81788823,45.03866954
